甘肃省,嘉峪关市,620200,38,0,423,2,584,5,3100,3237,2637
甘肃省,金昌市,620300,9,0,340,3,531,4,1619,3237,2637
甘肃省,白银市,620400,173,0,1750,9,1354,5,10842,3237,2637
甘肃省,天水市,620500,60,0,383,14,1640,2,3403,3237,2637
甘肃省,武威市,620600,26,0,508,8,1679,6,2723,3237,2637
甘肃省,张掖市,620700,17,0,490,17,1644,4,8344,3237,2637
甘肃省,平凉市,620800,24,0,504,11,1188,7,3235,3237,2637
甘肃省,酒泉市,620900,19,0,981,26,2168,89,4858,3237,2637
甘肃省,庆阳市,621000,18,0,993,16,1637,39,5870,3237,2637
甘肃省,定西市,621100,25,0,368,11,1285,4,3397,3237,2637
甘肃省,陇南市,621200,47,0,335,7,901,2,1902,3237,2637
甘肃省,临夏回族自治州,622900,13,0,194,12,933,2,2182,3237,2637
甘肃省,甘南藏族自治州,623000,17,0,124,1,334,0,854,3237,2637
海南省,海口市,460100,386,0,11252,68,12440,20,14147,2460,934
海南省,三亚市,460200,65,0,1062,8,1936,1,2927,2460,934
海南省,三沙市,460300,4,0,121,2,182,6,95,2460,934
海南省,儋州市,460400,24,0,143,1,618,1,1152,2460,934
宁夏回族自治区,银川市,640100,56,0,3589,73,8262,100,8025,1371,688
宁夏回族自治区,石嘴山市,640200,73,0,285,13,1080,45,3050,1371,688
宁夏回族自治区,吴忠市,640300,13,0,442,9,1586,13,3309,1371,688
宁夏回族自治区,固原市,640400,6,0,195,8,1014,2,1609,1371,688
宁夏回族自治区,中卫市,640500,5,0,802,4,982,2,4664,1371,688
青海省,西宁市,630100,34,0,1967,70,5168,15,4311,2804,603
青海省,海东市,630200,9,0,206,9,581,5,1001,2804,603
青海省,海北藏族自治州,632200,5,0,42,0,133,3,555,2804,603
青海省,黄南藏族自治州,632300,3,0,13,1,54,0,156,2804,603
青海省,海南藏族自治州,632500,2,0,47,3,149,0,305,2804,603
青海省,果洛藏族自治州,632600,1,0,3,1,14,0,59,2804,603
青海省,玉树藏族自治州,632700,12,0,10,0,21,0,123,2804,603
青海省,海西蒙古族藏族自治州,632800,4,0,211,10,454,31,1093,2804,603
西藏自治区,拉萨市,540100,26,0,893,32,2404,5,2197,1750,344
西藏自治区,日喀则市,540200,20,0,319,0,334,0,679,1750,344
西藏自治区,昌都市,540300,7,0,89,1,201,1,341,1750,344
西藏自治区,林芝市,540400,0,0,132,1,167,0,277,1750,344
西藏自治区,山南市,540500,0,0,58,8,191,0,234,1750,344
西藏自治区,那曲市,540600,0,0,58,3,111,0,197,1750,344
西藏自治区,阿里地区,542500,0,0,34,0,68,1,76,1750,344
