name,money,addr
漳州市芗城塑料编织袋厂,25万元人民币,漳州市新华路(麻纺织厂内)
温州市一航新材料有限公司,320万元人民币,浙江省温州市龙湾区瑶溪街道浙江温州工业园区中兴路122号(1号车间)
宁波帕斯卡新材料有限公司,1200万元人民币,镇海化工区北海路189号
张家港市后塍镇社会福利厂一分厂,27万元人民币,后塍镇解放路
洛阳珑成混凝土有限公司,1001万元人民币,吉利区黄河桥北
温岭县横河工艺制品厂,5.6万元人民币,温岭县横河乡必胜村
平定县盛裕物资回收有限公司,400万元人民币,山西省阳泉市平定县冶西镇苏村村
营口海洋新型包装材料有限公司,1000万元人民币,辽宁(营口)沿海产业基地新联大街东1号
嘉鱼地势坤贸易有限公司,70万元人民币,嘉鱼县潘家湾镇老官黑木桥
北京汇邦国际石油化工集团有限公司,10000万元人民币,北京市房山区良乡长虹西路71号2幢301
烟台格瑞恩高分子材料有限公司,1000万元人民币,山东省烟台市经济技术开发区珠江路32号3号楼523室
北京合成汇达科技有限公司,500万元人民币,北京市昌平区南口镇东大街4号
临沂润和化工有限公司,300万元人民币,蒙阴县垛庄镇孟良崮工业园
平阳县宏利经贸实业公司,100万元人民币,平阳县麻步镇树贤东路江湾工业区
南京格瑞姆塑胶实业有限公司,170万元人民币,南京市沿江工业开发区葛塘镇浦六路永恒塑料厂内
淄博诚宏经贸有限公司,2000万元人民币,山东省淄博市临淄区齐鲁国际塑化城临淄大道818甲9号606
长春市双阳区包装材料制品厂,175万元人民币,双阳区山河街道办事处
靖边县长庆三业化工厂,30万元人民币,靖边县镇靖乡水口滩村
黄山金质丽科技有限公司,1000万元人民币,安徽省黄山市歙县徽城镇循环经济园
淄博聚顺无纺布有限公司,150万元人民币,山东省淄博市临淄区朱台镇北高南村
德州元杉塑业有限公司,1000万元人民币,德州市陵城区经济开发区武佑街南段路东
吴江市供销企业（集团）石油化工公司,101万元人民币,梅埝镇梅新街22号
富阳富春湾通用塑料厂,100万元人民币,富阳镇华墅村
泉州市医药包装用品厂,20万元人民币,鲤城东街(泉州军分区内)
台州市椒江海门机械塑料厂,3.5万元人民币,台州市椒江区西通巨路89号
平阳县燕阳塑料原料有限公司,50万元人民币,-
北京中纺纤建科技有限公司,200万元人民币,北京市北京经济技术开发区中和街22号2号楼101室
标创电子科技（苏州）有限公司,500万元人民币,苏州工业园区江浦路39号2号厂房1楼
雄县博凯汽车零部件有限公司,50万元人民币,雄 县雄州镇李庄头村
锦州彩练塑料集团包装建材有限公司,99万元人民币,古塔区锦朝路15号
扬州派尼尔工程材料有限公司,30万元人民币,邗上紫扬苑87号
延吉市挤出塑料制品厂,-,延吉市小营乡工农村
广东炜林纳新材料科技股份有限公司,3200万元人民币,佛山市高明区更合镇更合大道130号(住所申报)
枣庄义康建材有限公司,200万元人民币,山东省枣庄市峄城区峨山镇马楼村
淄博海青化工销售有限公司,100万元人民币,山东省淄博市临淄区国际商会大厦1007-4
杭州欣正环保科技有限公司,200万元人民币,浙江省杭州市建德市梅城镇严东关路16号(建德市严东关生态旅游开发有限公司厂房内)
禹州市铮胜压滤机设备有限公司,600万元人民币,禹州市古城镇魏庄村
江西省文一包装材料有限公司,500万元人民币,江西省新余市高新开发区东兴北路大盛科技园C1厂房
范县长高新材料有限公司,900万元人民币,河南省濮阳市范县产业集聚区新区产业园
金华市地方化工设备厂,3万元人民币,环城北路54号
陕西富鹏化工材料有限公司,300万元人民币,陕西省渭南市富平县金龙大道南段
汕头市达濠区塑料四厂,11.6万元人民币,达濠海旁路55号
保定白沟新城旭泽色母料销售处,-,河北省保定市白沟新城高桥村村北
福建和盛塑业有限公司,5000万元人民币,福州滨海工业区(长乐松下片段)
杭州余杭新亚塑料制品厂,52.29万元人民币,杭州余杭区余杭镇直街253-255号
潍坊天悦塑胶有限公司,1000万元人民币,山东省潍坊市青州市峱山经济发展区齐王路13789号
扬州裕坤无纺制品有限公司,100万元人民币,杭集工业园1号
潍坊联海新能源科技有限公司,1000万元人民币,山东省潍坊市寿光市稻田镇昌大路与潍高路十字路口东100米路北
余杭市永旭塑料厂,50万元人民币,仓前镇葛巷村
石家庄四药有限公司开发区分公司,-,石家庄经济技术开发区扬子路
株洲市塑料八厂,212万元人民币,芦淞区荷叶冲
威海市文峰管业有限公司,600万元人民币,威海临港经济技术开发区汪疃镇府前街1号
浙江万邦塑业有限公司,1600万元人民币,平阳县萧江镇立后村、凤头村
汕头市达濠区志成塑料工艺制品厂,24万元人民币,达濠西门头大池尾
荆门市广林塑业有限公司,50万元人民币,荆门高新区• 掇刀区虎牙关大道33号(十里牌林场)
枣庄聚能塑业有限公司,300万元人民币,山东省枣庄市市中区西王庄乡天齐庙村
无锡市中集包装科技有限公司,200万元人民币,宜兴市和桥镇闸口村
洛阳市河之阳高分子材料股份有限公司,900万元人民币,洛阳市吉利区科技园道南路北侧
广饶县第一中学塑料制品研制厂,30万元人民币,广一中
崇信县陇港塑料有限公司,160.21万元人民币,崇信县城新西街14号
扬中市鑫顺自动化成套设备有限公司,300万元人民币,镇江市扬中市三茅街道兴华村31号
寿光丰汇新型材料有限公司,12000万元人民币,寿光市羊口临港工业园渤海大道以南电厂路以东
科邦石化（连云港）有限公司,7000万元人民币,连云港市连云区板桥工业园
淄博市淄川众望塑料编织厂,50万元人民币,淄川区洪山镇车宋村
日照新三明化工有限公司,15000万元人民币,日照市岚山区虎山镇化工园区珠海路6号
永兴和聚丙烯颗粒（再生）加工厂,-,乐陵市杨安镇大崔村
湖北中硕科技有限公司,11000万元人民币,公安县经济开发区青吉工业园兴盛路
西安宏旭医用新材料有限公司,1200万元人民币,陕西省西安市长安区东大街办东大村东祥路北段路西
安徽海纳川塑业科技有限公司,600万元人民币,安徽省滁州市来安汊河经济开发区江浦路25号
昌邑市?山福利塑料拉丝厂,42万元人民币,-
无锡市津铭绝缘材料有限公司,51万元人民币,无锡市锡山区锡北镇团结北路2号
鞍山市明旺物资经销有限公司,50万元人民币,海城市经济开发区二台子委淮河路11栋9号
西宁市城西区古城台塑料制品厂,9万元人民币,青海省交通巷
河南科伦药业有限公司,20000万元人民币,河南省安阳市汤阴县产业集聚区工纵三街北段
兴城市塑料厂,180万元人民币,古城办事处铁北776号
潍坊青祥石化助剂有限公司,1000万元人民币,山东省潍坊市高密市柴沟镇大王柱村
长春市三宝塑料厂,50万元人民币,农安镇三宝街
湖北取塑管业有限公司,2000万元人民币,通城县隽水镇柳峦村柳堤路(原柳峦小学)
洛阳市保顺塑化有限公司,500万元人民币,洛阳市吉利区里村泰山庙东侧(南沟工业园区内)
成都特兰斯波交通科技有限公司,100万元人民币,成都高新区高朋大道5号1栋
漳州市芗城锦发塑料制品加工厂,12.8万元人民币,漳州市第二塑料厂内
郑州和瑞包装有限公司,3000万元人民币,新郑市薛店镇薛店大道南段西侧
唐山市众联塑料制品有限公司,500万元人民币,唐山市丰南区经济开发区御稻街17号
东明宏立化工销售有限公司,100万元人民币,山东省菏泽市东明县南华路中段大都会一楼
抚顺市东源塑料制品有限公司,30万元人民币,抚顺市东洲区城乡路2号
临沂旭佳塑化有限公司,60万元人民币,鲁南化工原料市场029号
雄县腾丰商贸有限公司,50万元人民币,雄 县雄州镇世纪城北街47号
新河县兆翔工程塑料商贸有限公司,100万元人民币,河北省邢台市新河县南大街北侧
吉林市荣辉化工有限公司,90万元人民币,吉林市船营区南京街光华路16号中正大厦4层400号
马鞍山市鑫程纳米新材料科技有限公司,9200万元人民币,安徽省马鞍山市当涂县经济开发区科技创新园
台州市腾之家居用品有限公司,50万元人民币,浙江省台州市路桥区金清镇下梁前尚家村二区28号
杭州萧山李炬纺织有限公司,2800万元人民币,萧山区瓜沥镇靖一村
六桂集团宏泰包装材料有限公司,9200万元人民币,苍南县龙港镇示范工业园区六桂集团有限公司办公大楼二楼203室
辽宁宏图塑业有限公司,600万元人民币,辽宁省沈阳市新民市胡台开发区A17号
文安县源起化工有限公司,1000万元人民币,河北省廊坊市文安县赵各庄镇杨村南
浙江省德清县华能实业总公司编织分厂,-,油车乡湖墩村
上海金山洋生管道有限公司,12280万元人民币,上海市金山区亭林镇林盛路99号
大城县胜雷纤维厂,-,大城县双庙村
常州市乾元电子电器有限公司,50万元人民币,常州市东方西路17号
内蒙古盛锦商贸有限公司,2000万元人民币,内蒙古自治区乌兰察布市兴和县新城区富康小区门脸房
石家庄德佑化工产品销售有限公司,100万元人民币,河北省石家庄市栾城区冶河村东
石家庄万兴管业有限公司,50万元人民币,栾城县富强路
荆门市东宝区金属机电公司化工建材经营部,-,荆门市掇刀区月亮湖北路1号
苏州贤聚科技股份有限公司,1500万元人民币,苏州工业园区淞北路45号4幢1楼104室
安徽省休宁县塑料厂,25万元人民币,安徽省黄山市休宁县海阳镇玉宁街12-2号
江阴市石牌纺织用品厂,22万元人民币,石牌村
山西科腾环保科技股份有限公司,3134.5万元人民币,太原市小店区北格镇南格村工业园区5号
盘锦富隆防腐装备有限公司,1000万元人民币,盘山县太平镇井下南
烟台天力包装科技有限公司,500万元人民币,福山高新区祥福街109号
平阳县四成贸易有限公司,100万元人民币,平阳县鳌江镇兴鳌中路
平阳县新星实验编织厂,120万元人民币,肖江镇沿江西路
温岭市大溪登峰塑料制品厂,30.1万元人民币,温岭市大溪镇注塑工业区内
魏县鑫正塑业有限公司,100万元人民币,河北省邯郸市魏县张二庄镇北辛庄村
营口旺平实业有限公司,8000万元人民币,营口仙人岛能源化工区中小企业园
嘉兴市三江浩嘉高分子材料科技有限公司,4000万美元,浙江省嘉兴市港区三期围堤内平海路西侧
范县宏源盛瑞精细材料有限公司,1000万元人民币,河南省濮阳市范县濮城镇北环路濮二联对面
江苏正方园建设集团有限公司,32000万元人民币,溧阳市昆仑街道创智路33号
台山市水步镇独冈兴华彩印塑料厂,10万元人民币,独冈管理区桥龙村(松沃村)
平阳县华龙塑料厂,50万元人民币,敖江镇下埕村
洛阳聚森化工有限公司,600万元人民币,洛阳市吉利区河阳路西段南侧
临邑顺泰贸易有限公司,2000万元人民币,山东省德州市临邑县临盘街道办老104国道路南
常州市新建塑料包装有限公司,150万元人民币,永红宣塘慈墅村54号
扬州市洁王无纺布有限公司,800万元人民币,杭集工业园
山东鲁宏塑窗机械集团总公司天河缆绳厂,150万元人民币,绣惠镇南路三号
沈阳市于洪区朗凡塑料制品厂,-,辽宁省沈阳市于洪区造化街道闸上村
上海万华科聚化工科技发展有限公司,49999.995万元人民币,上海市浦东新区秀浦路2500弄6号118室
昌邑市鑫昌塑料制品有限公司,50万元人民币,山东省潍坊市昌邑市奎聚街道天水路151号1幢3-036
濮阳永大塑料编织有限公司,660万元人民币,濮阳工业园区滹沱村西
南京市化学工业研究设计院有限公司,300万元人民币,秦淮区钓鱼台119号
魏县鑫君塑胶有限公司,500万元人民币,河北省邯郸市魏县张二庄镇桑德循环经济产业园区商户9号
山东恒信基塑业股份有限公司,5000万元人民币,山东省诸城市相州镇振兴街293号
徐州市贾汪区尧舜塑编厂,255万元人民币,贾汪青山泉镇姚庄村南
双鹤药业（沈阳）有限责任公司,18000万元人民币,新民市东城街工业园区
石家庄龙胜塑胶制品有限公司,100万元人民币,河北省石家庄市藁城区南董镇南董村村北100米
新余市渝水兴华塑料制品厂,50万元人民币,江西省新余市渝水区仙来东路
南通蝶雅纺织品有限公司,1298万元人民币,南通市通州区川姜镇川港工业园区D区
三河市汇恒塑料制品有限公司,200万元人民币,河北省廊坊市三河市高楼镇东南各庄村
重庆市合川区庆瑞材料科技有限公司,200万元人民币,重庆市合川区工业园区城北拓展区九盘子路600号
范县华昌化工科技有限公司,5800万元人民币,范县濮王产业园
漳州市芗城金盛塑料制品加工厂,5万元人民币,漳州市芗城区芝山镇上墩村金峰社
宁波天启蜂窝材料有限公司,100万元人民币,浙江省宁波杭州湾新区滨海二路77号5号楼一单元
南漳铭金化工塑料制品有限公司,350万元人民币,湖北省南漳县花庄镇工业小区
洛阳博厚化工有限公司,30万元人民币,洛阳市吉利区华北路
抚顺蓝宝经贸有限公司,100万元人民币,辽宁省抚顺市抚顺县救兵镇康西村
扬州悠扬塑料有限公司,200万元人民币,扬州市江都区仙女镇城北工业园
山东省石油集团莒县公司塑料经销二处,25万元人民币,-
营口市老边区顺达塑料加工厂,-,营口市老边区锦绣新苑里23#
江西龙晨科技有限公司,4000万元人民币,江西省德兴市黄柏乡尚和工业小区
海宁市力佳隆门窗密封条有限公司,2860万元人民币,浙江海宁经编产业园区红旗大道22号
揭西县联成塑胶有限公司,420万港元,揭西县金和镇工业加工区
集宁市工业区小学校办工厂,3.5万元人民币,内蒙古自治区乌兰察布市集宁市工业区小学
温岭市披云塑料制品厂,8万元人民币,温岭市新河镇山西街79号
宁波能之光新材料科技股份有限公司,5113.6362万元人民币,宁波市北仑区春晓听海路669号
太仓市铭鑫防腐设备有限公司,518万元人民币,太仓市浮桥镇老闸通港路
淄博永鑫化工环保设备有限公司,10万元人民币,山东省淄博市张店区西八路南首唐家村
宣城市福丽泽建材有限公司,100万元人民币,安徽省宣城市飞彩办事处富山村
汕头市达濠区鹏发塑料制品厂,3万元人民币,达濠区西园工业区水幅地
沈阳东和有机化工有限公司,3500万元人民币,新民市东城区化工路2号
营口成晟财源贸易有限公司,400万元人民币,辽宁省营口市鲅鱼圈13-平安家园5#楼-13#楼间门市-30#门市
扬州腾林生物商贸有限公司,80万元人民币,扬州市生态科技新城杭集镇琼花大道3号
霍山县利达包装材料有限公司胶粘制品厂,-,安徽省六安市霍山县衡山镇迎驾大道西路
云南昊琳塑业有限公司,1000万元人民币,云南省红河州蒙自市红河综合保税区围网内12号厂房
新疆新峰股份有限公司,3277.7294万元人民币,新疆乌鲁木齐市米东区米东北路819号
中韩（武汉）石油化工有限公司,719300万元人民币,湖北省武汉市化学工业区八吉府大街特1号
昌邑县石埠塑料制品厂,9万元人民币,-
江苏科悦新材料有限公司,10800万元人民币,宿迁经济技术开发区永康路16号
无锡华泰塑料制品有限公司,53.09万美元,无锡市锡山区鹅湖镇甘露甘虞路(工业园B区)
平阳县繁荣塑料编织厂,50万元人民币,肖江镇繁荣路
大城县腾燕建材厂,-,河北省廊坊市大城县韩庄
荆门志翎商贸有限公司,50万元人民币,荆门市漳河新区兴隆大道凤袁路23号(凤凰娱乐城)
南京宝利通新材料科技有限公司,200万元人民币,南京市六合区雄州街道钱仓社区祝夏组57号
普兰店区莲山长和物资经销处,-,辽宁省大连市普兰店区莲山街道水门子社区
平凉崆峒水泥有限责任公司,2735.99万元人民币,平凉市崆峒区峡中路2号
济南鑫万盛新型燃料有限公司,50万元人民币,济南市历下区泉城路118号
任丘市保玉塑料制品有限公司,600万元人民币,任丘市西环路街道办事处思贤村
芜湖长鹏汽车零部件有限公司,4350万元人民币,安徽省芜湖市鸠江经济开发区祥盛路1号
昆山双霞塑料有限公司,500万元人民币,张浦镇亲和路815号
德州伟航橡胶制品有限公司,100万元人民币,山东省德州市德城区天衢街道办事处学院东路以东德州东北城建材二区11号楼1-2层23号2楼
江西万年青塑胶包装制品厂,3911万元人民币,江西省上饶市万年县城东郊(马家工业区)
济南梁轴轴承销售有限公司,51万元人民币,济南市高新区工业南路52号院内
联泓新材料科技股份有限公司,88000万元人民币,滕州市木石镇驻地(木石工业园区)
临沂欧颖塑胶制品有限公司,100万元人民币,山东省临沂市兰山区洪沟崖村
文安县德立化工有限公司,50万元人民币,文安县孙氏镇何家务村
郓城县万福康塑料制品有限公司,100万元人民币,山东省菏泽市郓城县随官屯镇254省道聊商路东
洛阳石化聚丙烯的限责任公司,-,-
常宁振鑫塑胶新材料有限公司,50万元人民币,湖南省衡阳市常宁市培元办事处西江村西下组
荆门市如晶塑胶有限公司,100万元人民币,荆门市东宝工业园长兴大道121号(烁森科技园内)
杭州东皇食品设备有限公司,61.13万元人民币,杭州余杭区瓶窑镇窑北村馒头山15号
重庆江顺航运有限公司,6000万元人民币,重庆市江津区朱杨镇振兴街39号5幢1号
济宁瑞鑫环保设备有限公司,200万元人民币,山东省济宁市梁山县拳铺镇李乡村东
山东朗伯生物工程有限公司,300万元人民币,济南市高新区孙村街道办事处辛庄村155号
东莞新思维电工器材有限公司,118万元人民币,东莞市樟木头镇樟洋社区港洋工业城1栋
惠州市峄董塑胶科技有限公司,800万元人民币,博罗县园洲镇禾山村园洲大道与博园路交界处
双峰县塑料二厂,14万元人民币,双峰县梓门桥镇八仙村
淄博乐诚塑料有限公司,100万元人民币,山东省淄博市桓台县索镇镇南辛村北
陕西恒祥包装材料科技有限公司,1000万元人民币,西安市高陵区融豪工业城(中小企业创业示范园第9座)
余杭市新华工贸公司塑料制品厂,20万元人民币,长乐镇大坞村
镇江市强盛塑料科技有限公司,3000万元人民币,扬中市三茅镇中桥村昌盛路小西圩2号
苏州工业园区瑞得新材料有限公司,200万元人民币,苏州工业园区跨塘镇跨春工业坊
宏岳塑胶集团股份有限公司,10570万元人民币,秦皇岛市经济技术开发区龙海道81号
杭州余杭建盛塑业有限公司,150万元人民币,杭州余杭区余杭街道北门头13号
洛阳市瀍通管业有限公司,1000万元人民币,河南省洛阳市孟津县城关镇黄河大道西段康复医院对面向东20米
界首市申发雨鞋有限责任公司,150万元人民币,安徽省界首市新马集申湖村西
青州宝通包装材料有限公司,108万元人民币,青州市驼山路北段卞万工业园
湖南晶鑫科技股份有限公司,5000万元人民币,长沙市高新区麓谷工业园文轩路17号
南通长港建材有限公司,200万元人民币,南通市如东县长沙镇港城村一组
阜宁县民政塑料制品厂,-,阜宁轮船站西1号
中山海明中科新材料有限公司,1000万元人民币,中山市南朗镇华南现代中医药产业园思邈路5号之3号厂房第5层A区116室
平阳县亨达麻塑包装厂,58万元人民币,山门镇沿溪街
石家庄青童科技有限公司,50万元人民币,石家庄市栾城区大周村东一巷3号
熠鼎纤维扬州有限公司,2018万元人民币,仪征市真州镇胥浦工业集中区-1
石家庄丰轩塑料制品厂,-,石家庄市栾城区大裴村祥福街9号
哈尔滨隆华艺达包装制品有限公司,1200万元人民币,哈尔滨市南岗区学府路287号
萍乡市湘东区界头工业填料厂,5000万元人民币,江西省萍乡市湘东区东桥镇界头村
抚顺市兴热工贸中心管件厂,-,新抚区东一路9-1号
山东寿光鲁清石化有限公司,15000万元人民币,寿光市渤海工业园
常州市丰润化工有限公司,50万元人民币,天宁区常焦路28号
淄博广浩塑料制品有限公司,200万元人民币,山东省淄博市临淄区辛店街道东夏村东
科星阻燃新材料科技（镇江）有限公司,9400万美元,镇江市新区新材料产业园松林山路7号
台前县博远农机具有限公司,40万元人民币,台前县城关镇于庙村
重庆市行知化工厂,32万元人民币,江北区五里店半边堡144号
天津胜威塑料有限公司,1000万元人民币,天津市武清区京滨工业园古盛路15号
沧州市新兴塑料编织厂,56.5万元人民币,沧州市药王庙村
淄博盛贝尔经贸有限公司,1000万元人民币,淄博市淄川区三里村北
连云港俊晖复合材料有限公司,10000万元人民币,连云港市灌南县经济开发区
禹州市揽月压滤机设备制造厂,-,禹州市古城镇经济开发区
上海普利特化工新材料有限公司,9100万元人民币,上海市金山区夏盛路230号
兰州南塑石化有限公司,500万元人民币,甘肃省兰州市西固区西固西路26-40号
淄博市临淄亿美达印刷有限公司,300万元人民币,临淄区齐兴路东段
济源市伟佳实业有限公司,300万元人民币,济源市济水大街中段167号楼上三楼东段
温岭市横河深港渔塑厂,15万元人民币,温岭市横河乡新民村
中山市点石塑胶有限公司,7000万元人民币,中山市南区北台长城工业区9号
乐清市南塘化工装备厂,4万元人民币,乐清市南塘镇南塘村
宿迁市鸿大化工有限公司,1200万元人民币,宿迁市经济开发区东区长江路115号
邯郸冀南新区冀兴包装制品有限公司,50万元人民币,邯郸冀南新区光禄镇东光禄村
河北富坤塑料制品有限公司,1000万元人民币,河北省邯郸市临漳县邺都工业园区
汕头市益塑多新材料科技有限公司,1000万元人民币,汕头市澄海区上华镇下陈村磨下园
常州市聚强化纤色母有限公司,2818万元人民币,武进区湟里镇工业园区
烟台市福山新元塑料有限公司,50万元人民币,福山区西留公西(第二钢窗厂院内)
深圳市祥吉佳石油化工有限公司,3000万元人民币,深圳市前海深港合作区前湾一路1号A栋201室(入驻深圳市前海商务秘书有限公司)
合肥市佳起塑胶制品有限公司,100万元人民币,合肥市瑶海区长江东路935号云庭小区1幢B2-1908
贵州西众塑胶股份有限公司,12690.96万元人民币,贵州省贵阳市云岩区冒沙井
任丘市昌辰塑料制品销售有限公司,500万元人民币,任丘市长丰镇寇村
平阳县喜达包装厂,40万元人民币,昆阳平塔
扬州市艳彩塑料有限公司,600万元人民币,扬州市江都区城北工业园区润峰路
四川省荣县塑料厂,113.39万元人民币,荣县富东乡宋家冲村
邵武市伟兴化工贸易有限公司,100万元人民币,邵武市下沙洒溪桥2号
荆门市天春贸易有限公司,40万元人民币,荆门市东宝区长宁大道路 55号
安徽科聚新材料有限公司,19592万元人民币,芜湖经济技术开发区东梁路9号
启东市大荣锅配有限公司,50万元人民币,启东市人民西路1107号
成都市蒲江县寿安装潢印刷厂,5万元人民币,成都市蒲江县寿安利民路(和平桥头)
哈尔滨佰强管业有限公司牡丹江分公司,-,黑龙江省牡丹江市东安区八面通路南机场路东
平罗县荣兴塑料包装有限公司,300万元人民币,宁夏回族自治区平罗县太沙工业区
江苏兆鋆新材料股份有限公司,5814万元人民币,句容市华阳西路99号
汕头市精通实业有限公司,668万元人民币,汕头市龙湖区珠业北街28号A座101、202号
大庆地毯有限公司沈阳经销处,-,沈阳市大东区北海街7号
阜城县永安塑料制品厂,3万元人民币,付庄乡张秋寺村
泉州市泉港伟豪液化石油发展有限公司,188万元人民币,泉州市泉港区南埔镇柯厝村
东明县恒生化工有限公司,60万元人民币,东明县陆圈镇经济开发区
调兵山市益胜贸易有限公司,1000万元人民币,辽宁省铁岭调兵山市振兴小区7楼6号
兴化市晓泉环保设备科技有限公司,1000万元人民币,兴化市安丰镇程关西路锦丰嘉园肆号商住楼101、102室
宜兴市周铁橡塑材料厂,32万元人民币,宜兴市周铁镇余家桥南侧
平阳县康地塑料厂,88万元人民币,肖江镇永乐路口
温州隆庆塑业有限公司,280万元人民币,苍南县灵溪镇工业路10号
平阳县顺达圆织厂,50万元人民币,钱仓镇埭头大桥边
淄博市临淄兴学化工厂,20.1万元人民币,临淄区梧台镇西老村
广西美誉顺建筑材料有限公司,210万元人民币,柳州市潭中西路16号金都汇2栋2单元7-12
温岭县大溪工艺塑料制品厂,8万元人民币,温岭县大溪镇登云路
扬州兴标电缆材料有限公司,618万元人民币,宝应县安宜工业园
白山市锦程废旧物资回收有限公司,10万元人民币,吉林省白山市江源区砟子镇月牙泡三委
洛阳市大豪工贸股份有限公司偃师岳滩分公司,-,偃师市岳滩工业园
平阳县恒源塑料厂,100万元人民币,肖江镇永乐路
确山县天宝化工有限公司,200万元人民币,确山县李新店镇工业园
临沂市五湖化工有限公司,500万元人民币,河东区汤头镇朱五湖村
长沙市环球包装厂,28.8万元人民币,大托乡大托村
胶州市飞达塑料包装厂,30万元人民币,胶州市苑戈庄镇苑戈庄村
靖边县隆丰工贸有限公司,200万元人民币,陕西省榆林市靖边县河东康隆加油站东侧院内16号
四川石油局川东天然气化工实业总公司引进分公司,-,重庆市长寿县海棠镇石桥坝
平阳县光华塑料圆织包装厂,45万元人民币,务洋乡荷莲村
安徽润维无纺布有限公司,2000万元人民币,安徽省宿州市朱仙庄镇
元亨合滤材（天津）有限公司,1200万美元,天津港保税区海滨二路
东华能源股份有限公司,164978.2824万元人民币,张家港保税区出口加工区东华路668号
中山科成化纤有限公司,2000万元人民币,广东省中山市南区第二工业区
镇江市塑料九厂,49.6万元人民币,兴隆镇南侧
上海一同电子设备有限公司,1952万元人民币,上海市奉贤区庄北路555号
洛阳宇善祥塑业有限公司,600万元人民币,河南省洛阳市偃师市顾县镇史家湾310国道北100米
长春市惠源化工贸易有限公司茂名分公司,-,茂名市人民北路528号大院12、13号首层3号房
安阳市聚烯烃母料厂,25.4万元人民币,东漳涧村东头
平乡县贝娃童车零配件有限公司,600万元人民币,河北省邢台市平乡县油召乡前油召村村西
沂南县恒光塑料加工厂,500万元人民币,山东省临沂市沂南县青驼镇双桥村
惠州市鑫亚凯立科技有限公司,1000万元人民币,龙门县惠州产业转移工业园区内工业五路龙门红工业园34栋
青州市福莱包装材料有限公司,50万元人民币,山东省潍坊市青州市青都街青都国际城国际广场B座六层东户
寿光市尚文经贸有限公司,100万元人民币,寿光市侯镇项目区金源小区
圣象地板（句容）有限公司,4000万元人民币,句容市下蜀镇临港工业集中区6号
海宁科美斯新材料科技有限公司,500万元人民币,浙江省嘉兴市海宁市长安镇德丰村(新德大桥南堍)德丰路17号
四川美格塑业有限公司,200万元人民币,成都市青羊区二环路西一段124号1幢4单元2楼1号
宝应县獐狮绳缆厂,20万元人民币,獐狮渔业村
湖北金宝丽薄膜有限公司,5000万元人民币,湖北省赤壁经济开发区赤马港园区
上海紫东尼龙材料科技有限公司,1880万美元,上海市闵行区中春路1899号
福建省闽侯县闽信燃料有限公司,3060万元人民币,福州市闽侯县祥谦镇门口工业区
河北万发塑业有限公司,300万元人民币,河北省邢台市宁晋县大陆村镇大陆村一村村东
福州市仓山先锋塑革制品厂,5万元人民币,福州市仓山区先锋村美
漳州市宏利嘉塑料制品有限公司,100万元人民币,福建省龙海市颜厝镇园中工业区
滨州市博兴北顺新型材料有限公司,100万元人民币,山东省滨州市博兴县曹王镇205国道与汇泉路交叉口西北角
保定市新市区利民包装厂,100万元人民币,保定市新市区南奇乡北章村
任丘市浩盛商贸有限公司,500万元人民币,任丘市麻家坞镇南卢庄村
东莞韩华道达尔工程塑料有限公司,1100万美元,广东省东莞市大岭山镇大岭山湖畔路5号
重庆通直路新材料技术有限公司,1000万元人民币,重庆市渝北区黄山大道中段64号4幢总部广场8层
重庆市江津区白沙塑料制品厂,131.22万元人民币,重庆市江津区白沙镇中兴路198号
山西省长子县新型水工管材厂,3万元人民币,长子县城北街
江林（贵州）高科发展股份有限公司,6600万元人民币,贵州省安顺市平坝区夏云工业园龙腾路1号
杭州亿通塑胶实业有限公司洛阳分公司,-,洛阳市伊川县城关镇窑底村2组3号
盐都县伍佑宏心制绳厂,6.2万元人民币,伍佑镇宏心村
四川兰晨管业有限公司,5010万元人民币,成都市邛崃市羊安工业园区羊纵一线三号
山东国宏新型建筑材料有限公司,1000万元人民币,沂水县经济开发区腾飞西路与岜山路交汇北100米处
澜峰装饰材料（沈阳）有限公司,1000万元人民币,沈阳市于洪区金岭路16号
常州市康达包装印务有限公司,150万元人民币,武进区潞城街道东方东路98号
上海中联化纤有限公司,400万美元,上海市松江区小昆山镇北
灵寿县兴和煤炭贸易有限公司,500万元人民币,河北省石家庄市灵寿县恒丰煤炭物流园区
优聚新材料（浙江）有限公司,1500万元人民币,浙江省嘉兴市嘉善县惠民街道东升路9号3号车间三、四层
中国石油化工股份有限公司河南油田分公司南阳石蜡精细化工厂,-,南阳油田中南路
上海日之升新技术发展有限公司,4000万元人民币,上海市闵行区沪闵路3078号
江苏神达管阀件有限公司,2888万元人民币,镇江市扬中市八桥镇永虹桥
常州循天能源环境科技有限公司,2000万元人民币,常州市金坛区朱林镇朱林东大街148号
济宁市龙腾管材专用料有限公司,300万元人民币,金乡县化雨镇南马村金张路西侧
上海紫江新材料科技股份有限公司,5000.0271万元人民币,上海市闵行区颛兴路889号1幢
延边龙铁石化有限责任公司图们分公司,-,-
无锡宏铎金属物资有限公司,100万元人民币,江阴市澄山路2号8幢2111室
榆树市福利包装材料厂,2万元人民币,工农大街
黄石市石灰窑区工艺塑料制品厂,4万元人民币,沿湖路183号
淄博鑫运化工销售有限公司,100万元人民币,山东省淄博市临淄区稷下齐兴路554号
陕西延长石油（集团）有限责任公司延安炼油厂,-,陕西省延安市洛川县交口河镇
