日期,省,城市,城市代码,口罩相关厂商,熔喷布相关厂商,纺织机械相关厂商,无纺布相关厂商,医疗器械相关厂商,聚丙烯相关厂商,卫生相关厂商,人口密度,人口数,确诊,疑似,治愈,死亡,百度指数全部,百度指数pc,百度指数移动
2020-02-25,甘肃省,嘉峪关市,620200,38,0,423,2,584,5,3100,3237,2637,0,0,0,0,40536,8271,32265
2020-02-25,甘肃省,金昌市,620300,9,0,340,3,531,4,1619,3237,2637,1,0,1,0,40536,8271,32265
2020-02-25,甘肃省,白银市,620400,173,0,1750,9,1354,5,10842,3237,2637,4,0,3,0,40536,8271,32265
2020-02-25,甘肃省,天水市,620500,60,0,383,14,1640,2,3403,3237,2637,12,0,12,0,40536,8271,32265
2020-02-25,甘肃省,武威市,620600,26,0,508,8,1679,6,2723,3237,2637,0,0,0,0,40536,8271,32265
2020-02-25,甘肃省,张掖市,620700,17,0,490,17,1644,4,8344,3237,2637,2,0,2,0,40536,8271,32265
2020-02-25,甘肃省,平凉市,620800,24,0,504,11,1188,7,3235,3237,2637,9,0,6,0,40536,8271,32265
2020-02-25,甘肃省,酒泉市,620900,19,0,981,26,2168,89,4858,3237,2637,0,0,0,0,40536,8271,32265
2020-02-25,甘肃省,庆阳市,621000,18,0,993,16,1637,39,5870,3237,2637,3,0,2,0,40536,8271,32265
2020-02-25,甘肃省,定西市,621100,25,0,368,11,1285,4,3397,3237,2637,9,0,8,0,40536,8271,32265
2020-02-25,甘肃省,陇南市,621200,47,0,335,7,901,2,1902,3237,2637,4,0,4,0,40536,8271,32265
2020-02-25,甘肃省,临夏回族自治州,622900,13,0,194,12,933,2,2182,3237,2637,3,0,3,0,40536,8271,32265
2020-02-25,甘肃省,甘南藏族自治州,623000,17,0,124,1,334,0,854,3237,2637,8,0,8,0,40536,8271,32265
2020-02-25,青海省,西宁市,630100,34,0,1967,70,5168,15,4311,2804,603,15,0,15,0,40536,8271,32265
2020-02-25,青海省,海东市,630200,9,0,206,9,581,5,1001,2804,603,0,0,0,0,40536,8271,32265
2020-02-25,青海省,海北藏族自治州,632200,5,0,42,0,133,3,555,2804,603,3,0,3,0,40536,8271,32265
2020-02-25,青海省,黄南藏族自治州,632300,3,0,13,1,54,0,156,2804,603,0,0,0,0,40536,8271,32265
2020-02-25,青海省,海南藏族自治州,632500,2,0,47,3,149,0,305,2804,603,0,0,0,0,40536,8271,32265
2020-02-25,青海省,果洛藏族自治州,632600,1,0,3,1,14,0,59,2804,603,0,0,0,0,40536,8271,32265
2020-02-25,青海省,玉树藏族自治州,632700,12,0,10,0,21,0,123,2804,603,0,0,0,0,40536,8271,32265
2020-02-25,青海省,海西蒙古族藏族自治州,632800,4,0,211,10,454,31,1093,2804,603,0,0,0,0,40536,8271,32265
2020-02-25,宁夏回族自治区,银川市,640100,56,0,3589,73,8262,100,8025,1371,688,33,0,32,0,40536,8271,32265
2020-02-25,宁夏回族自治区,石嘴山市,640200,73,0,285,13,1080,45,3050,1371,688,1,0,1,0,40536,8271,32265
2020-02-25,宁夏回族自治区,吴忠市,640300,13,0,442,9,1586,13,3309,1371,688,28,0,17,0,40536,8271,32265
2020-02-25,宁夏回族自治区,固原市,640400,6,0,195,8,1014,2,1609,1371,688,5,0,4,0,40536,8271,32265
2020-02-25,宁夏回族自治区,中卫市,640500,5,0,802,4,982,2,4664,1371,688,3,0,3,0,40536,8271,32265
2020-02-25,新疆维吾尔自治区,乌鲁木齐市,650100,123,0,23510,118,17391,39,13949,2525,2487,23,0,13,0,40536,8271,32265
2020-02-25,新疆维吾尔自治区,克拉玛依市,650200,9,0,2600,4,507,7,5333,2525,2487,0,0,0,0,40536,8271,32265
2020-02-25,新疆维吾尔自治区,吐鲁番市,650400,21,0,270,5,586,3,1152,2525,2487,3,0,1,0,40536,8271,32265
2020-02-25,新疆维吾尔自治区,哈密市,650500,16,0,612,5,862,0,1319,2525,2487,0,0,0,0,40536,8271,32265
2020-02-25,新疆维吾尔自治区,昌吉回族自治州,652300,80,0,1917,46,1712,23,6041,2525,2487,4,0,3,0,40536,8271,32265
2020-02-25,新疆维吾尔自治区,博尔塔拉蒙古自治州,652700,12,0,886,21,798,6,8047,2525,2487,0,0,0,0,40536,8271,32265
2020-02-25,新疆维吾尔自治区,巴音郭楞蒙古自治州,652800,21,0,8936,18,2101,10,13134,2525,2487,3,0,2,0,40536,8271,32265
2020-02-25,新疆维吾尔自治区,阿克苏地区,652900,26,0,1573,18,2331,8,4120,2525,2487,1,0,1,0,40536,8271,32265
2020-02-25,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,653000,12,0,266,4,301,3,1060,2525,2487,0,0,0,0,40536,8271,32265
2020-02-25,新疆维吾尔自治区,喀什地区,653100,86,0,2832,20,2703,12,11007,2525,2487,0,0,0,0,40536,8271,32265
2020-02-25,新疆维吾尔自治区,和田地区,653200,15,0,1663,7,1689,2,9865,2525,2487,0,0,0,0,40536,8271,32265
2020-02-25,新疆维吾尔自治区,伊犁哈萨克自治州,654000,66,0,2873,37,3448,10,6500,2525,2487,18,0,6,0,40536,8271,32265
2020-02-25,新疆维吾尔自治区,塔城地区,654200,17,0,605,9,855,8,4433,2525,2487,0,0,0,0,40536,8271,32265
2020-02-25,新疆维吾尔自治区,阿勒泰地区,654300,12,0,231,2,440,6,2875,2525,2487,0,0,0,0,40536,8271,32265
2020-02-26,北京市,东城区,110101,74,0,9284,1,11725,17,2683,1136,2154,13,0,0,0,42308,8684,33624
2020-02-26,北京市,西城区,110102,66,1,10342,6,10467,88,2837,1136,2154,53,0,0,0,42308,8684,33624
2020-02-26,北京市,朝阳区,110105,369,2,46724,40,48714,31,5304,1136,2154,61,0,0,0,42308,8684,33624
2020-02-26,北京市,丰台区,110106,83,0,26407,22,29557,31,4839,1136,2154,41,0,0,0,42308,8684,33624
2020-02-26,北京市,石景山区,110107,104,0,4273,7,6175,11,2259,1136,2154,14,0,1,0,42308,8684,33624
2020-02-26,北京市,海淀区,110108,268,8,32558,17,42923,72,7025,1136,2154,62,0,0,0,42308,8684,33624
2020-02-26,北京市,门头沟区,110109,28,1,5164,15,6179,4,796,1136,2154,3,0,0,0,42308,8684,33624
2020-02-26,北京市,房山区,110111,63,1,13005,14,10478,90,3482,1136,2154,16,0,0,0,42308,8684,33624
2020-02-26,北京市,通州区,110112,753,2,19516,38,16488,10,4823,1136,2154,19,0,0,0,42308,8684,33624
2020-02-26,北京市,顺义区,110113,211,0,8296,14,8588,9,4806,1136,2154,10,0,0,0,42308,8684,33624
2020-02-26,北京市,昌平区,110114,111,2,12500,13,16364,18,3981,1136,2154,29,0,0,0,42308,8684,33624
2020-02-26,北京市,大兴区,110115,145,0,10951,39,14428,16,4055,1136,2154,39,0,16,0,42308,8684,33624
2020-02-26,北京市,怀柔区,110116,63,0,9694,9,9257,14,3303,1136,2154,7,0,0,0,42308,8684,33624
2020-02-26,北京市,平谷区,110117,9,0,7921,4,7710,10,2554,1136,2154,0,0,0,0,42308,8684,33624
2020-02-26,北京市,密云区,110118,22,0,7584,6,7942,8,7143,1136,2154,7,0,0,0,42308,8684,33624
2020-02-26,北京市,延庆区,110119,17,0,2422,1,2844,3,3146,1136,2154,1,0,0,0,42308,8684,33624
2020-02-26,天津市,和平区,120101,87,0,1418,10,1764,10,1335,5016,1560,6,0,5,0,42308,8684,33624
2020-02-26,天津市,河东区,120102,85,0,927,27,1927,3,1484,5016,1560,15,0,11,1,42308,8684,33624
2020-02-26,天津市,河西区,120103,116,0,2987,23,2802,9,2801,5016,1560,4,0,4,0,42308,8684,33624
2020-02-26,天津市,南开区,120104,180,0,2480,23,3321,15,3472,5016,1560,6,0,2,0,42308,8684,33624
2020-02-26,天津市,河北区,120105,97,0,4284,24,2647,10,1207,5016,1560,12,0,10,0,42308,8684,33624
2020-02-26,天津市,红桥区,120106,57,0,1774,10,1459,3,1695,5016,1560,2,0,2,0,42308,8684,33624
2020-02-26,天津市,东丽区,120110,182,1,2538,55,2550,17,2671,5016,1560,4,0,4,0,42308,8684,33624
2020-02-26,天津市,西青区,120111,155,0,1670,63,2490,17,4233,5016,1560,4,0,4,0,42308,8684,33624
2020-02-26,天津市,津南区,120112,182,0,1879,55,2076,6,2365,5016,1560,1,0,1,0,42308,8684,33624
2020-02-26,天津市,北辰区,120113,81,0,1680,58,3201,22,2141,5016,1560,6,0,3,0,42308,8684,33624
2020-02-26,天津市,武清区,120114,210,3,2980,134,4098,41,3817,5016,1560,2,0,2,0,42308,8684,33624
2020-02-26,天津市,宝坻区,120115,63,0,964,51,1606,17,2319,5016,1560,60,0,34,2,42308,8684,33624
2020-02-26,天津市,滨海新区,120116,542,0,7530,90,7753,126,6998,5016,1560,3,0,3,0,42308,8684,33624
2020-02-26,天津市,宁河区,120117,35,0,774,18,508,5,1020,5016,1560,4,0,1,0,42308,8684,33624
2020-02-26,天津市,静海区,120118,68,0,726,60,1099,75,2182,5016,1560,0,0,0,0,42308,8684,33624
2020-02-26,天津市,蓟州区,120119,48,1,760,9,1120,6,1667,5016,1560,0,0,0,0,42308,8684,33624
2020-02-26,河北省,石家庄市,130100,928,49,17846,2485,35885,340,30944,3210,7556,29,0,22,0,42308,8684,33624
2020-02-26,河北省,唐山市,130200,743,14,8037,213,11096,124,25717,3210,7556,58,0,36,1,42308,8684,33624
2020-02-26,河北省,秦皇岛市,130300,50,12,8576,66,6223,15,11316,3210,7556,10,0,8,1,42308,8684,33624
2020-02-26,河北省,邯郸市,130400,796,21,5896,161,9720,142,16703,3210,7556,32,0,29,0,42308,8684,33624
2020-02-26,河北省,邢台市,130500,642,22,2831,1245,5253,98,20643,3210,7556,23,0,22,1,42308,8684,33624
2020-02-26,河北省,保定市,130600,1163,36,9090,2834,15579,198,57755,3210,7556,32,0,32,0,42308,8684,33624
2020-02-26,河北省,张家口市,130700,68,5,1643,19,5502,22,12925,3210,7556,35,0,32,0,42308,8684,33624
2020-02-26,河北省,承德市,130800,101,1,1723,22,4357,14,14871,3210,7556,7,0,7,0,42308,8684,33624
2020-02-26,河北省,沧州市,130900,157,23,2370,483,7511,360,15259,3210,7556,48,0,35,3,42308,8684,33624
2020-02-26,河北省,廊坊市,131000,138,26,4296,717,8063,221,18994,3210,7556,30,0,30,0,42308,8684,33624
2020-02-26,河北省,衡水市,131100,285,21,2407,318,12217,133,11608,3210,7556,8,0,8,0,42308,8684,33624
2020-02-26,山西省,太原市,140100,95,4,14433,77,17802,12,20862,3514,3718,20,0,18,0,42308,8684,33624
2020-02-26,山西省,大同市,140200,37,6,1048,19,3522,4,4622,3514,3718,12,0,8,0,42308,8684,33624
2020-02-26,山西省,阳泉市,140300,30,1,1184,6,1586,4,2959,3514,3718,4,0,4,0,42308,8684,33624
2020-02-26,山西省,长治市,140400,18,4,1601,17,3063,10,7855,3514,3718,8,0,5,0,42308,8684,33624
2020-02-26,山西省,晋城市,140500,39,6,845,9,2722,6,6294,3514,3718,10,0,7,0,42308,8684,33624
2020-02-26,山西省,朔州市,140600,19,3,1109,12,1415,8,4956,3514,3718,8,0,6,0,42308,8684,33624
2020-02-26,山西省,晋中市,140700,22,2,1563,20,3294,9,7465,3514,3718,37,0,25,0,42308,8684,33624
2020-02-26,山西省,运城市,140800,50,4,6916,52,4672,29,8513,3514,3718,19,0,18,0,42308,8684,33624
2020-02-26,山西省,忻州市,140900,17,4,576,8,1639,4,3480,3514,3718,7,0,5,0,42308,8684,33624
2020-02-26,山西省,临汾市,141000,57,12,1197,31,4378,3,5811,3514,3718,2,0,2,0,42308,8684,33624
2020-02-26,山西省,吕梁市,141100,34,6,1414,36,2236,10,5615,3514,3718,6,0,6,0,42308,8684,33624
2020-02-26,内蒙古自治区,呼和浩特市,150100,88,0,5301,29,8274,42,19382,1846,2534,7,0,2,0,42308,8684,33624
2020-02-26,内蒙古自治区,包头市,150200,35,0,1634,38,4250,9,20626,1846,2534,11,0,5,0,42308,8684,33624
2020-02-26,内蒙古自治区,乌海市,150300,6,0,170,7,747,3,2182,1846,2534,2,0,1,0,42308,8684,33624
2020-02-26,内蒙古自治区,赤峰市,150400,39,0,2117,26,6396,18,20048,1846,2534,9,0,5,0,42308,8684,33624
2020-02-26,内蒙古自治区,通辽市,150500,40,0,528,16,3831,12,5437,1846,2534,7,0,2,0,42308,8684,33624
2020-02-26,内蒙古自治区,鄂尔多斯市,150600,28,0,1942,33,2733,34,12912,1846,2534,11,0,9,0,42308,8684,33624
2020-02-26,内蒙古自治区,呼伦贝尔市,150700,12,0,640,4,2961,5,4520,1846,2534,7,0,4,0,42308,8684,33624
2020-02-26,内蒙古自治区,巴彦淖尔市,150800,27,0,391,21,1977,7,4408,1846,2534,8,0,6,0,42308,8684,33624
2020-02-26,内蒙古自治区,乌兰察布市,150900,45,0,264,22,1583,12,2556,1846,2534,3,0,2,0,42308,8684,33624
2020-02-26,内蒙古自治区,兴安盟,152200,20,0,263,10,1898,3,8089,1846,2534,1,0,0,0,42308,8684,33624
2020-02-26,内蒙古自治区,锡林郭勒盟,152500,27,0,927,16,1819,7,2280,1846,2534,9,0,2,0,42308,8684,33624
2020-02-26,内蒙古自治区,阿拉善盟,152900,3,0,244,0,313,5,1719,1846,2534,0,0,0,0,42308,8684,33624
2020-02-26,辽宁省,沈阳市,210100,415,36,17658,390,35130,85,24802,1782,4359,28,0,24,0,42308,8684,33624
2020-02-26,辽宁省,大连市,210200,556,37,4126,286,16339,1300,11092,1782,4359,19,0,11,0,42308,8684,33624
2020-02-26,辽宁省,鞍山市,210300,91,5,1140,141,3917,40,7431,1782,4359,4,0,0,0,42308,8684,33624
2020-02-26,辽宁省,本溪市,210500,37,4,493,17,1983,8,4326,1782,4359,3,0,3,0,42308,8684,33624
2020-02-26,辽宁省,丹东市,210600,86,5,4455,41,3737,21,9259,1782,4359,7,0,6,0,42308,8684,33624
2020-02-26,辽宁省,锦州市,210700,27,5,711,63,4240,47,8540,1782,4359,12,0,11,0,42308,8684,33624
2020-02-26,辽宁省,营口市,210800,116,8,1461,55,3647,216,11549,1782,4359,1,0,1,0,42308,8684,33624
2020-02-26,辽宁省,阜新市,210900,30,2,317,18,1567,10,2456,1782,4359,8,0,8,0,42308,8684,33624
2020-02-26,辽宁省,辽阳市,211000,31,2,1148,101,1807,28,2951,1782,4359,3,0,3,0,42308,8684,33624
2020-02-26,辽宁省,盘锦市,211100,57,3,691,82,2311,176,8248,1782,4359,11,0,9,0,42308,8684,33624
2020-02-26,辽宁省,铁岭市,211200,115,12,421,39,2940,23,14459,1782,4359,7,0,5,0,42308,8684,33624
2020-02-26,辽宁省,朝阳市,211300,46,5,788,43,3382,22,13020,1782,4359,6,0,3,0,42308,8684,33624
2020-02-26,辽宁省,葫芦岛市,211400,83,3,777,29,2620,37,13978,1782,4359,12,0,6,1,42308,8684,33624
2020-02-26,吉林省,长春市,220100,345,22,7443,280,27483,76,25469,1831,2704,45,0,33,0,42308,8684,33624
2020-02-26,吉林省,吉林市,220200,41,0,2907,52,7768,42,13839,1831,2704,5,0,5,0,42308,8684,33624
2020-02-26,吉林省,四平市,220300,26,0,378,38,3966,17,6396,1831,2704,15,0,11,1,42308,8684,33624
2020-02-26,吉林省,辽源市,220400,14,0,172,18,1373,9,2370,1831,2704,7,0,2,0,42308,8684,33624
2020-02-26,吉林省,通化市,220500,32,0,301,21,2992,4,3405,1831,2704,6,0,2,0,42308,8684,33624
2020-02-26,吉林省,白山市,220600,18,0,225,9,1929,6,1567,1831,2704,0,0,0,0,42308,8684,33624
2020-02-26,吉林省,松原市,220700,24,0,505,24,3158,11,3845,1831,2704,2,0,2,0,42308,8684,33624
2020-02-26,吉林省,白城市,220800,34,0,212,45,2196,3,3815,1831,2704,1,0,0,0,42308,8684,33624
2020-02-26,吉林省,延边朝鲜族自治州,222400,35,0,1347,20,4840,24,3572,1831,2704,5,0,5,0,42308,8684,33624
2020-02-26,黑龙江省,哈尔滨市,230100,319,0,9962,176,31479,47,27119,5476,3773,198,0,77,3,42308,8684,33624
2020-02-26,黑龙江省,齐齐哈尔市,230200,52,0,1050,30,7989,15,29098,5476,3773,43,0,26,1,42308,8684,33624
2020-02-26,黑龙江省,鸡西市,230300,15,0,218,4,2002,3,10548,5476,3773,46,0,22,0,42308,8684,33624
2020-02-26,黑龙江省,鹤岗市,230400,12,0,120,0,777,0,14090,5476,3773,5,0,4,0,42308,8684,33624
2020-02-26,黑龙江省,双鸭山市,230500,3,0,274,1,1696,1,6719,5476,3773,52,0,28,3,42308,8684,33624
2020-02-26,黑龙江省,大庆市,230600,38,0,18396,76,6696,71,31582,5476,3773,26,0,12,1,42308,8684,33624
2020-02-26,黑龙江省,伊春市,230700,31,0,206,4,1063,0,4897,5476,3773,1,0,0,0,42308,8684,33624
2020-02-26,黑龙江省,佳木斯市,230800,13,0,893,66,4252,8,10212,5476,3773,15,0,15,0,42308,8684,33624
2020-02-26,黑龙江省,七台河市,230900,6,0,96,11,1359,0,3346,5476,3773,17,0,11,0,42308,8684,33624
2020-02-26,黑龙江省,牡丹江市,231000,70,0,627,36,3523,18,5302,5476,3773,14,0,8,0,42308,8684,33624
2020-02-26,黑龙江省,黑河市,231100,14,0,738,8,2111,1,12102,5476,3773,14,0,9,0,42308,8684,33624
2020-02-26,黑龙江省,绥化市,231200,25,0,598,33,4165,5,6372,5476,3773,47,0,35,4,42308,8684,33624
2020-02-26,黑龙江省,大兴安岭地区,232700,4,0,115,0,640,0,4335,5476,3773,2,0,2,0,42308,8684,33624
2020-02-26,上海市,黄浦区,310101,39,0,2334,23,3525,3,1917,3823,2424,6,0,4,0,42308,8684,33624
2020-02-26,上海市,徐汇区,310104,200,1,2766,27,4011,5,2255,3823,2424,18,0,15,0,42308,8684,33624
2020-02-26,上海市,长宁区,310105,77,2,2654,39,3217,6,1745,3823,2424,13,0,13,0,42308,8684,33624
2020-02-26,上海市,静安区,310106,55,0,3199,22,4199,3,3039,3823,2424,16,0,13,0,42308,8684,33624
2020-02-26,上海市,普陀区,310107,41,0,5141,31,5941,5,4708,3823,2424,11,0,9,0,42308,8684,33624
2020-02-26,上海市,虹口区,310109,128,0,3432,8,4351,3,3968,3823,2424,7,0,6,0,42308,8684,33624
2020-02-26,上海市,杨浦区,310110,65,0,3305,21,5107,12,3191,3823,2424,9,0,7,0,42308,8684,33624
2020-02-26,上海市,闵行区,310112,345,1,8028,130,10691,36,9468,3823,2424,19,0,17,0,42308,8684,33624
2020-02-26,上海市,宝山区,310113,120,5,10883,153,11050,12,7611,3823,2424,21,0,13,0,42308,8684,33624
2020-02-26,上海市,嘉定区,310114,450,4,10083,188,13224,38,17429,3823,2424,9,0,6,0,42308,8684,33624
2020-02-26,上海市,浦东新区,310115,524,4,21772,175,25249,42,19704,3823,2424,60,0,50,0,42308,8684,33624
2020-02-26,上海市,金山区,310116,296,7,11460,280,23481,48,19136,3823,2424,3,0,3,0,42308,8684,33624
2020-02-26,上海市,松江区,310117,199,8,9550,365,10757,29,14306,3823,2424,14,0,11,0,42308,8684,33624
2020-02-26,上海市,青浦区,310118,176,3,11366,244,12774,20,12599,3823,2424,6,0,5,0,42308,8684,33624
2020-02-26,上海市,奉贤区,310120,537,11,17630,205,25620,38,34790,3823,2424,9,0,8,0,42308,8684,33624
2020-02-26,上海市,崇明区,310151,87,0,8507,5,3499,5,9466,3823,2424,4,0,3,0,42308,8684,33624
2020-02-26,江苏省,南京市,320100,1552,3,22042,290,42079,158,27159,2176,8051,93,0,58,0,42308,8684,33624
2020-02-26,江苏省,无锡市,320200,4429,12,42232,951,20688,192,21969,2176,8051,55,0,42,0,42308,8684,33624
2020-02-26,江苏省,徐州市,320300,1117,6,15378,407,21644,71,29387,2176,8051,79,0,69,0,42308,8684,33624
2020-02-26,江苏省,常州市,320400,3563,6,24313,714,15436,251,15624,2176,8051,51,0,48,0,42308,8684,33624
2020-02-26,江苏省,苏州市,320500,7969,15,47886,3503,38858,351,33120,2176,8051,87,0,59,0,42308,8684,33624
2020-02-26,江苏省,南通市,320600,2581,5,18640,1144,15446,138,20531,2176,8051,40,0,35,0,42308,8684,33624
2020-02-26,江苏省,连云港市,320700,642,3,5205,167,9251,66,7972,2176,8051,48,0,27,0,42308,8684,33624
2020-02-26,江苏省,淮安市,320800,729,5,4172,256,9837,71,19174,2176,8051,66,0,50,0,42308,8684,33624
2020-02-26,江苏省,盐城市,320900,1144,4,9204,1126,12127,160,15727,2176,8051,27,0,24,0,42308,8684,33624
2020-02-26,江苏省,扬州市,321000,1553,6,5309,1047,12802,121,16848,2176,8051,23,0,17,0,42308,8684,33624
2020-02-26,江苏省,镇江市,321100,1031,41,5114,504,7409,129,6976,2176,8051,12,0,10,0,42308,8684,33624
2020-02-26,江苏省,泰州市,321200,895,2,6275,313,19348,87,11742,2176,8051,37,0,28,0,42308,8684,33624
2020-02-26,江苏省,宿迁市,321300,14658,3,8342,629,14509,73,40717,2176,8051,13,0,11,0,42308,8684,33624
2020-02-26,浙江省,杭州市,330100,5157,11,37697,1219,54578,297,71513,2137,5737,169,0,139,0,42308,8684,33624
2020-02-26,浙江省,宁波市,330200,4647,114,26881,790,26299,121,33922,2137,5737,157,0,122,0,42308,8684,33624
2020-02-26,浙江省,温州市,330300,3779,12,9990,21191,15190,427,0,2137,5737,504,0,354,1,42308,8684,33624
2020-02-26,浙江省,嘉兴市,330400,1788,21,13461,886,10196,89,0,2137,5737,45,0,28,0,42308,8684,33624
2020-02-26,浙江省,湖州市,330500,816,32,3986,0,6294,68,0,2137,5737,10,0,7,0,42308,8684,33624
2020-02-26,浙江省,绍兴市,330600,1422,39,21267,0,10129,83,0,2137,5737,42,0,30,0,42308,8684,33624
2020-02-26,浙江省,金华市,330700,11698,26,18073,0,18992,58,0,2137,5737,55,0,43,0,42308,8684,33624
2020-02-26,浙江省,衢州市,330800,461,21,1345,0,3848,40,0,2137,5737,14,0,11,0,42308,8684,33624
2020-02-26,浙江省,舟山市,330900,137,5,3113,0,2398,98,0,2137,5737,10,0,6,0,42308,8684,33624
2020-02-26,浙江省,台州市,331000,1606,10,5790,0,9543,175,0,2137,5737,146,0,101,0,42308,8684,33624
2020-02-26,浙江省,丽水市,331100,286,3,913,0,3206,13,12421,2137,5737,17,0,14,0,42308,8684,33624
2020-02-26,安徽省,合肥市,340100,1110,176,12829,937,34093,147,32412,2599,6324,174,0,127,1,42308,8684,33624
2020-02-26,安徽省,芜湖市,340200,279,178,2101,254,5266,119,7054,2599,6324,33,0,28,0,42308,8684,33624
2020-02-26,安徽省,蚌埠市,340300,206,137,1263,269,3959,36,7722,2599,6324,160,0,119,5,42308,8684,33624
2020-02-26,安徽省,淮南市,340400,134,31,865,126,3679,12,3900,2599,6324,27,0,18,0,42308,8684,33624
2020-02-26,安徽省,马鞍山市,340500,154,40,1487,77,3644,24,3983,2599,6324,38,0,25,0,42308,8684,33624
2020-02-26,安徽省,淮北市,340600,99,23,1528,77,2861,8,4243,2599,6324,27,0,22,0,42308,8684,33624
2020-02-26,安徽省,铜陵市,340700,184,91,1208,122,1688,43,2738,2599,6324,29,0,22,0,42308,8684,33624
2020-02-26,安徽省,安庆市,340800,4786,1916,1940,6048,5621,152,10242,2599,6324,83,0,74,0,42308,8684,33624
2020-02-26,安徽省,黄山市,341000,62,27,384,52,1527,28,3502,2599,6324,9,0,6,0,42308,8684,33624
2020-02-26,安徽省,滁州市,341100,958,460,1303,811,3918,62,5571,2599,6324,13,0,9,0,42308,8684,33624
2020-02-26,安徽省,阜阳市,341200,913,180,1528,493,8488,97,12411,2599,6324,155,0,112,0,42308,8684,33624
2020-02-26,安徽省,宿州市,341300,234,101,1175,226,4370,23,4577,2599,6324,41,0,30,0,42308,8684,33624
2020-02-26,安徽省,六安市,341500,320,153,927,288,2530,32,4771,2599,6324,69,0,46,0,42308,8684,33624
2020-02-26,安徽省,亳州市,341600,358,98,619,163,4442,8,6971,2599,6324,108,0,89,0,42308,8684,33624
2020-02-26,安徽省,池州市,341700,176,55,405,121,1306,16,1975,2599,6324,17,0,13,0,42308,8684,33624
2020-02-26,安徽省,宣城市,341800,185,90,637,144,2665,37,3655,2599,6324,6,0,4,0,42308,8684,33624
2020-02-26,福建省,福州市,350100,332,5,22973,148,21296,97,48332,3238,3941,71,0,65,1,42308,8684,33624
2020-02-26,福建省,厦门市,350200,450,1,53751,175,21383,30,136968,3238,3941,35,0,30,0,42308,8684,33624
2020-02-26,福建省,莆田市,350300,517,33,5462,95,5832,4,22441,3238,3941,55,0,31,0,42308,8684,33624
2020-02-26,福建省,三明市,350400,64,12,2812,56,2292,13,8075,3238,3941,14,0,8,0,42308,8684,33624
2020-02-26,福建省,泉州市,350500,3897,322,17847,2091,11468,114,61222,3238,3941,47,0,23,0,42308,8684,33624
2020-02-26,福建省,漳州市,350600,331,9,1816,90,3981,68,13297,3238,3941,20,0,15,0,42308,8684,33624
